city,state_name,lat,lng,id
Grover Hill,Ohio,41.0190,-84.4775,1840011722
Stoutsville,Ohio,39.6049,-82.8235,1840012473
Waverly,Ohio,39.1256,-82.9836,1840034369
Florida,Ohio,41.3237,-84.2004,1840011607
Brookville,Ohio,39.8393,-84.4176,1840005562
Louisville,Ohio,40.8370,-81.2644,1840000964
Lindsey,Ohio,41.4216,-83.2210,1840011599
Granville,Ohio,40.0648,-82.5025,1840012324
Eastlake,Ohio,41.6581,-81.4323,1840000533
Hillsboro,Ohio,39.2123,-83.6113,1840007375
Logan Elm Village,Ohio,39.5705,-82.9471,1840034362
Belle Center,Ohio,40.5090,-83.7453,1840012149
Grandview Heights,Ohio,39.9793,-83.0409,1840003761
South Charleston,Ohio,39.8243,-83.6416,1840012437
Lockland,Ohio,39.2277,-84.4564,1840003823
Orangeville,Ohio,41.3421,-80.5277,1840000655
Northfield,Ohio,41.3427,-81.5286,1840000799
Newcomerstown,Ohio,40.2761,-81.5949,1840012093
Apple Creek,Ohio,40.7486,-81.8334,1840010349
Minerva Park,Ohio,40.0770,-82.9407,1840012406
Kimbolton,Ohio,40.1508,-81.5758,1840026544
Gettysburg,Ohio,40.1157,-84.4966,1840012249
London,Ohio,39.8936,-83.4375,1840000674
Shawnee,Ohio,39.6063,-82.2046,1840012485
Kirtland,Ohio,41.5969,-81.3406,1840000535
Hamden,Ohio,39.1591,-82.5243,1840012686
Damascus,Ohio,40.9042,-80.9524,1840026376
Pepper Pike,Ohio,41.4801,-81.4620,1840003408
Fredericktown,Ohio,40.4784,-82.5485,1840001342
Osgood,Ohio,40.3394,-84.4957,1840012254
Smithfield,Ohio,40.2715,-80.7773,1840012128
Orange,Ohio,41.4415,-81.4743,1840003405
Woodsfield,Ohio,39.7631,-81.1168,1840012523
Bethesda,Ohio,40.0164,-81.0727,1840012383
Metamora,Ohio,41.7113,-83.9057,1840011514
Lakeline,Ohio,41.6596,-81.4543,1840000537
North Robinson,Ohio,40.7924,-82.8568,1840011873
Dunkirk,Ohio,40.7880,-83.6430,1840011957
Lakemore,Ohio,41.0215,-81.4264,1840000796
Proctorville,Ohio,38.4375,-82.3818,1840012838
Minford,Ohio,38.8618,-82.8552,1840026703
Burkettsville,Ohio,40.3530,-84.6426,1840010384
South Point,Ohio,38.4214,-82.5784,1840012839
Milan,Ohio,41.2883,-82.5995,1840011545
Galena,Ohio,40.2219,-82.8802,1840012202
Beavercreek,Ohio,39.7310,-84.0624,1840007312
Akron,Ohio,41.0798,-81.5219,1840000791
Urbana,Ohio,40.1089,-83.7541,1840010488
South Webster,Ohio,38.8170,-82.7282,1840012788
Independence,Ohio,41.3780,-81.6385,1840000607
Uniontown,Ohio,40.9736,-81.4045,1840005202
Neapolis,Ohio,41.4906,-83.8747,1840026264
Plain City,Ohio,40.1067,-83.2693,1840012418
Sarahsville,Ohio,39.8075,-81.4692,1840012466
Columbiana,Ohio,40.8871,-80.6749,1840007175
Baltic,Ohio,40.4436,-81.7016,1840012084
Stewart,Ohio,39.3080,-81.8974,1840026651
Pickerington,Ohio,39.8890,-82.7678,1840009528
Trinway,Ohio,40.1376,-82.0119,1840026554
Rossford,Ohio,41.5832,-83.5692,1840000624
Columbus Grove,Ohio,40.9205,-84.0597,1840011751
West Jefferson,Ohio,39.9488,-83.3026,1840012420
Conesville,Ohio,40.1850,-81.8919,1840012197
Seven Mile,Ohio,39.4859,-84.5522,1840012609
Peebles,Ohio,38.9463,-83.4094,1840012770
Venedocia,Ohio,40.7852,-84.4559,1840011908
Lake Darby,Ohio,39.9604,-83.2243,1840034387
Danville,Ohio,40.4470,-82.2607,1840012139
Cloverdale,Ohio,41.0193,-84.3035,1840011750
Kenton,Ohio,40.6446,-83.6099,1840008320
Hicksville,Ohio,41.2944,-84.7648,1840011644
Strasburg,Ohio,40.6007,-81.5295,1840012097
Blue Jay,Ohio,39.2308,-84.7442,1840034246
St. Johns,Ohio,40.5558,-84.0796,1840026428
Mount Orab,Ohio,39.0293,-83.9267,1840012724
Toronto,Ohio,40.4581,-80.6096,1840010407
Harveysburg,Ohio,39.5022,-83.9984,1840012611
Sycamore,Ohio,40.9517,-83.1709,1840011889
Poland,Ohio,41.0220,-80.6156,1840011777
Lake Tomahawk,Ohio,40.7638,-80.5952,1840042997
Canal Fulton,Ohio,40.8896,-81.5887,1840007173
Timberlake,Ohio,41.6655,-81.4428,1840000544
Morristown,Ohio,40.0638,-81.0695,1840012387
New Holland,Ohio,39.5545,-83.2595,1840012555
Bay Village,Ohio,41.4851,-81.9315,1840003394
Meyers Lake,Ohio,40.8159,-81.4165,1840011915
Pataskala,Ohio,40.0110,-82.7155,1840001420
Hoytville,Ohio,41.1900,-83.7844,1840011552
Bradford,Ohio,40.1319,-84.4293,1840012372
Rogers,Ohio,40.7897,-80.6275,1840011933
Yellow Springs,Ohio,39.7986,-83.8905,1840012527
Dennison,Ohio,40.3972,-81.3275,1840012087
Hartford,Ohio,40.2395,-82.6884,1840095037
Dover,Ohio,40.5302,-81.4805,1840007217
Westerville,Ohio,40.1241,-82.9209,1840003763
New Lebanon,Ohio,39.7440,-84.3943,1840012491
Port Clinton,Ohio,41.5094,-82.9383,1840009257
Madeira,Ohio,39.1854,-84.3734,1840001605
Nevada,Ohio,40.8188,-83.1312,1840011888
Lake Lorelei,Ohio,39.1875,-83.9716,1840042995
Cumberland,Ohio,39.8530,-81.6588,1840012354
Chagrin Falls,Ohio,41.4321,-81.3887,1840000595
Waterville,Ohio,41.5015,-83.7365,1840011479
West Portsmouth,Ohio,38.7622,-83.0416,1840007421
Vinton,Ohio,38.9776,-82.3374,1840012777
Jenera,Ohio,40.8995,-83.7271,1840011740
Ansonia,Ohio,40.2141,-84.6344,1840010469
Silver Lake,Ohio,41.1593,-81.4605,1840000802
East Canton,Ohio,40.7890,-81.2837,1840011913
Versailles,Ohio,40.2225,-84.4831,1840012259
Vanlue,Ohio,40.9751,-83.4824,1840011746
Beckett Ridge,Ohio,39.3448,-84.4381,1840034377
Riverside,Ohio,39.7836,-84.1219,1840012490
Fort Recovery,Ohio,40.4112,-84.7761,1840012001
Montezuma,Ohio,40.4891,-84.5498,1840012005
Perrysville,Ohio,40.6584,-82.3144,1840011807
Chesapeake,Ohio,38.4298,-82.4489,1840010756
Lexington,Ohio,40.6800,-82.5793,1840011882
Dupont,Ohio,41.0547,-84.3011,1840011753
Shadyside,Ohio,39.9716,-80.7511,1840012389
New London,Ohio,41.0796,-82.4066,1840011709
Twinsburg,Ohio,41.3220,-81.4451,1840000805
Dry Ridge,Ohio,39.2587,-84.6339,1840034254
Lancaster,Ohio,39.7249,-82.6049,1840003781
Brewster,Ohio,40.7135,-81.5990,1840010351
Somerville,Ohio,39.5639,-84.6391,1840012610
Doylestown,Ohio,40.9699,-81.6958,1840011894
Pettisville,Ohio,41.5323,-84.2231,1840026268
Linndale,Ohio,41.4450,-81.7667,1840000609
Adelphi,Ohio,39.4647,-82.7456,1840010653
Sidney,Ohio,40.2891,-84.1667,1840009429
Buford,Ohio,39.0721,-83.8393,1840026663
Sixteen Mile Stand,Ohio,39.2749,-84.3265,1840034315
Coal Grove,Ohio,38.4976,-82.6423,1840012837
Caledonia,Ohio,40.6363,-82.9694,1840010389
Stockport,Ohio,39.5489,-81.7944,1840012570
Boardman,Ohio,41.0334,-80.6671,1840005186
Swanton,Ohio,41.5840,-83.8881,1840011515
Macedonia,Ohio,41.3147,-81.4989,1840000797
Orwell,Ohio,41.5364,-80.8597,1840011418
Windham,Ohio,41.2375,-81.0373,1840011676
Dillonvale,Ohio,40.1985,-80.7757,1840012120
New Concord,Ohio,39.9948,-81.7379,1840012394
Yorkville,Ohio,40.1528,-80.7079,1840012388
Struthers,Ohio,41.0510,-80.5920,1840003562
Portsmouth,Ohio,38.7539,-82.9446,1840001646
Woodstock,Ohio,40.1736,-83.5281,1840012337
Highpoint,Ohio,39.2892,-84.3472,1840034153
Clay Center,Ohio,41.5733,-83.3643,1840010215
Union,Ohio,39.9090,-84.2897,1840010583
Kettlersville,Ohio,40.4389,-84.2597,1840012192
Junction City,Ohio,39.7218,-82.2997,1840012477
South Lebanon,Ohio,39.3687,-84.2190,1840012616
Unionville Center,Ohio,40.1368,-83.3416,1840012174
Senecaville,Ohio,39.9348,-81.4594,1840012360
Chilo,Ohio,38.7934,-84.1373,1840010680
Coldwater,Ohio,40.4833,-84.6317,1840012000
Concorde Hills,Ohio,39.2108,-84.3570,1840042327
Bloomingburg,Ohio,39.6079,-83.3953,1840012572
Mount Gilead,Ohio,40.5533,-82.8279,1840012024
Orrville,Ohio,40.8482,-81.7747,1840009371
Thurston,Ohio,39.8451,-82.5531,1840012475
Darbyville,Ohio,39.6957,-83.1139,1840012554
Canal Winchester,Ohio,39.8432,-82.8121,1840010524
Tiffin,Ohio,41.1165,-83.1805,1840000821
Zanesville,Ohio,39.9567,-82.0133,1840001496
Hessville,Ohio,41.4030,-83.2430,1840024151
Laurelville,Ohio,39.4719,-82.7374,1840012584
Lucas,Ohio,40.7042,-82.4222,1840011883
The Plains,Ohio,39.3655,-82.1344,1840005755
Rome,Ohio,38.6657,-83.3793,1840073813
Pandora,Ohio,40.9474,-83.9567,1840011760
North Canton,Ohio,40.8742,-81.3971,1840008290
Spencer,Ohio,41.0991,-82.1231,1840011715
Duncan Falls,Ohio,39.8777,-81.9111,1840026552
Port William,Ohio,39.5523,-83.7856,1840012619
Martinsburg,Ohio,40.2696,-82.3545,1840012142
Campbell,Ohio,41.0777,-80.5903,1840000926
Graysville,Ohio,39.6633,-81.1746,1840012518
Sandyville,Ohio,40.6466,-81.3671,1840026486
Greenwich,Ohio,41.0318,-82.5198,1840011706
Clarksville,Ohio,39.4016,-83.9828,1840010631
Cortland,Ohio,41.3320,-80.7195,1840007128
Castine,Ohio,39.9311,-84.6247,1840010468
Mineral Ridge,Ohio,41.1379,-80.7653,1840004899
South Russell,Ohio,41.4318,-81.3351,1840011517
Rocky River,Ohio,41.4703,-81.8526,1840003410
Stryker,Ohio,41.5026,-84.4183,1840011524
Wakeman,Ohio,41.2530,-82.4028,1840011711
New Straitsville,Ohio,39.5793,-82.2343,1840012484
Athens,Ohio,39.3269,-82.0987,1840007355
Barnhill,Ohio,40.4497,-81.3679,1840012085
Leesville,Ohio,40.4520,-81.2096,1840011995
Taylor Creek,Ohio,39.2364,-84.6796,1840042385
New Haven,Ohio,39.2773,-84.7446,1840139259
Westfield Center,Ohio,41.0283,-81.9314,1840011716
Verona,Ohio,39.9018,-84.4959,1840012497
Bairdstown,Ohio,41.1711,-83.6072,1840011546
Tipp City,Ohio,39.9643,-84.1858,1840010507
Gallipolis,Ohio,38.8186,-82.1934,1840012775
Columbus,Ohio,39.9860,-82.9851,1840003760
Belpre,Ohio,39.2815,-81.5971,1840001544
Limaville,Ohio,40.9840,-81.1483,1840011911
Burbank,Ohio,40.9864,-81.9947,1840010348
Stow,Ohio,41.1765,-81.4344,1840000803
Millfield,Ohio,39.4340,-82.0949,1840026649
Lowellville,Ohio,41.0390,-80.5463,1840011778
Amsterdam,Ohio,40.4717,-80.9217,1840010409
Obetz,Ohio,39.8671,-82.9451,1840012408
McKinley Heights,Ohio,41.1859,-80.7177,1840024149
Northridge,Ohio,39.9971,-83.7770,1840034124
Peninsula,Ohio,41.2379,-81.5519,1840011672
Stony Ridge,Ohio,41.5075,-83.5093,1840026310
Harbor View,Ohio,41.6933,-83.4447,1840000568
Matamoras,Ohio,39.5203,-81.0685,1840073815
Massillon,Ohio,40.7839,-81.5256,1840000965
Rossburg,Ohio,40.2802,-84.6384,1840012250
Parma Heights,Ohio,41.3865,-81.7637,1840003407
Woodlawn,Ohio,39.2555,-84.4709,1840001618
Port Washington,Ohio,40.3267,-81.5191,1840012089
Morral,Ohio,40.6914,-83.2098,1840012029
Glenmont,Ohio,40.5190,-82.0926,1840012081
Roseville,Ohio,39.8066,-82.0756,1840012393
Dent,Ohio,39.1922,-84.6593,1840005880
New Lexington,Ohio,39.7160,-82.2080,1840012483
Ravenna,Ohio,41.1613,-81.2421,1840009317
Dexter City,Ohio,39.6592,-81.4739,1840012465
Republic,Ohio,41.1250,-83.0167,1840011720
New Knoxville,Ohio,40.4943,-84.3158,1840012072
Edon,Ohio,41.5562,-84.7693,1840011521
Bellevue,Ohio,41.2743,-82.8395,1840000654
Kipton,Ohio,41.2665,-82.3040,1840011591
Ottawa,Ohio,41.0203,-84.0354,1840011758
Van Wert,Ohio,40.8653,-84.5873,1840010350
Stone Creek,Ohio,40.3997,-81.5580,1840012096
Mount Cory,Ohio,40.9348,-83.8235,1840011744
Kings Mills,Ohio,39.3586,-84.2505,1840025603
Gloria Glens Park,Ohio,41.0577,-81.9010,1840011713
Vermilion,Ohio,41.4103,-82.3214,1840010234
Laura,Ohio,39.9952,-84.4083,1840012373
Marion,Ohio,40.5933,-83.1236,1840008332
Barberton,Ohio,41.0094,-81.6037,1840000792
Lake Waynoka,Ohio,38.9401,-83.7786,1840043000
Norwalk,Ohio,41.2443,-82.6088,1840000817
Highland Hills,Ohio,41.4507,-81.5191,1840003393
Caldwell,Ohio,39.7467,-81.5127,1840010565
Crystal Lakes,Ohio,39.8862,-84.0243,1840034148
Uniopolis,Ohio,40.6024,-84.0858,1840012073
Burlington,Ohio,38.4099,-82.5283,1840006140
Buckeye Lake,Ohio,39.9355,-82.4826,1840010486
Springboro,Ohio,39.5612,-84.2349,1840009573
Green Camp,Ohio,40.5321,-83.2076,1840012026
Brook Park,Ohio,41.4036,-81.8219,1840000594
Cinnamon Lake,Ohio,40.9835,-82.1914,1840042970
Wharton,Ohio,40.8613,-83.4648,1840011890
Edgerton,Ohio,41.4493,-84.7500,1840011520
Drexel,Ohio,39.7382,-84.2931,1840034253
Whites Landing,Ohio,41.4308,-82.8960,1840024153
Tremont City,Ohio,40.0147,-83.8388,1840012439
Finneytown,Ohio,39.2160,-84.5146,1840034109
Enon,Ohio,39.8650,-83.9330,1840012435
De Graff,Ohio,40.3127,-83.9167,1840012152
South Salem,Ohio,39.3373,-83.3066,1840012672
Harpster,Ohio,40.7384,-83.2502,1840011885
Greentown,Ohio,40.9274,-81.4020,1840005200
North Star,Ohio,40.3242,-84.5692,1840012253
Wellston,Ohio,39.1172,-82.5375,1840001622
New Baltimore,Ohio,39.2744,-84.6705,1840024518
Ostrander,Ohio,40.2684,-83.2087,1840012203
Antwerp,Ohio,41.1798,-84.7378,1840010302
Hopedale,Ohio,40.3265,-80.8954,1840012215
Maple Ridge,Ohio,40.9143,-81.0468,1840005184
Lithopolis,Ohio,39.8113,-82.8155,1840012469
Holmesville,Ohio,40.6290,-81.9233,1840012080
Oberlin,Ohio,41.2857,-82.2197,1840008209
Arcadia,Ohio,41.1078,-83.5144,1840010312
Brooklyn Heights,Ohio,41.4178,-81.6680,1840000593
Dublin,Ohio,40.1112,-83.1453,1840008389
Higginsport,Ohio,38.7900,-83.9673,1840012717
Franklin,Ohio,39.5538,-84.2950,1840008466
Groveport,Ohio,39.8585,-82.8978,1840012401
Orient,Ohio,39.8056,-83.1528,1840012556
Churchill,Ohio,41.1692,-80.6660,1840004904
The Village of Indian Hill,Ohio,39.1917,-84.3341,1840034360
Kidron,Ohio,40.7440,-81.7467,1840024247
Butlerville,Ohio,39.3018,-84.0903,1840010627
Parma,Ohio,41.3843,-81.7286,1840003406
Glenford,Ohio,39.8862,-82.3198,1840012481
Moraine,Ohio,39.6983,-84.2459,1840003784
Rosewood,Ohio,40.2174,-83.9635,1840026540
Parral,Ohio,40.5609,-81.4950,1840012094
Homeworth,Ohio,40.8357,-81.0649,1840026397
New Albany,Ohio,40.0808,-82.7896,1840012407
New Bavaria,Ohio,41.2037,-84.1672,1840011610
Cardington,Ohio,40.4980,-82.8937,1840010387
Fairfield,Ohio,39.3301,-84.5405,1840003802
Bellville,Ohio,40.6292,-82.5238,1840034242
Milford,Ohio,39.1700,-84.2810,1840003825
Oregon,Ohio,41.6528,-83.4322,1840000570
Mansfield,Ohio,40.7656,-82.5275,1840000960
Catawba,Ohio,39.9996,-83.6219,1840010538
Riverlea,Ohio,40.0805,-83.0254,1840012404
Ohio City,Ohio,40.7703,-84.6162,1840011904
Rockbridge,Ohio,39.5862,-82.5262,1840026634
Millville,Ohio,39.3924,-84.6528,1840012607
Sugar Grove,Ohio,39.6280,-82.5455,1840012474
Russells Point,Ohio,40.4681,-83.8939,1840012155
Cuyahoga Heights,Ohio,41.4349,-81.6561,1840000598
Sharonville,Ohio,39.2825,-84.4069,1840001613
Richville,Ohio,40.7529,-81.4684,1840026392
Bowerston,Ohio,40.4273,-81.1874,1840012212
Pulaski,Ohio,41.5108,-84.5079,1840026277
North Zanesville,Ohio,39.9906,-81.9982,1840005538
Olmsted Falls,Ohio,41.3658,-81.9042,1840003404
Crooksville,Ohio,39.7691,-82.0955,1840012480
West Unity,Ohio,41.5889,-84.4305,1840011525
Middlefield,Ohio,41.4604,-81.0734,1840011516
Walbridge,Ohio,41.5863,-83.4930,1840011563
Lockbourne,Ohio,39.8078,-82.9837,1840012403
Pleasant Plain,Ohio,39.2785,-84.1121,1840012615
Chillicothe,Ohio,39.3393,-82.9937,1840007369
Springfield,Ohio,39.9297,-83.7957,1840003765
Bethel,Ohio,38.9627,-84.0847,1840012705
Marengo,Ohio,40.4008,-82.8108,1840012023
South Canal,Ohio,41.1759,-80.9864,1840004902
Alger,Ohio,40.7095,-83.8439,1840010372
Walton Hills,Ohio,41.3662,-81.5554,1840003418
Latty,Ohio,41.0879,-84.5832,1840011724
Hemlock,Ohio,39.5905,-82.1545,1840012478
Golf Manor,Ohio,39.1874,-84.4468,1840003820
Hanging Rock,Ohio,38.5599,-82.7274,1840012836
Hilltop,Ohio,41.1627,-80.7408,1840034372
Haydenville,Ohio,39.4807,-82.3238,1840026632
Beloit,Ohio,40.9196,-80.9963,1840011775
North Hampton,Ohio,39.9894,-83.9440,1840012436
Bergholz,Ohio,40.5208,-80.8851,1840012117
Lake Lakengren,Ohio,39.6894,-84.6900,1840034397
Yorkshire,Ohio,40.3252,-84.4950,1840012257
West Elkton,Ohio,39.5881,-84.5597,1840012499
Trotwood,Ohio,39.7927,-84.3165,1840010582
Parkman,Ohio,41.3722,-81.0591,1840034084
Pottery Addition,Ohio,40.4031,-80.6241,1840026490
West Mansfield,Ohio,40.4007,-83.5444,1840012159
Cairo,Ohio,40.8307,-84.0846,1840010355
Winesburg,Ohio,40.6177,-81.6948,1840026484
Chippewa Lake,Ohio,41.0737,-81.9047,1840010295
Carlisle,Ohio,39.5807,-84.3201,1840007345
Jackson,Ohio,39.0460,-82.6493,1840008548
Blakeslee,Ohio,41.5243,-84.7309,1840011518
Kilbourne,Ohio,40.3323,-82.9592,1840026520
Bannock,Ohio,40.1043,-80.9757,1840026547
Kent,Ohio,41.1490,-81.3610,1840008256
Little Hocking,Ohio,39.2607,-81.7019,1840026635
Summitville,Ohio,40.6760,-80.8875,1840011936
Sheffield,Ohio,41.4559,-82.0912,1840000646
Hiram,Ohio,41.3113,-81.1429,1840011674
Glendale,Ohio,39.2705,-84.4579,1840003819
North Kingsville,Ohio,41.9189,-80.6724,1840003338
Cheviot,Ohio,39.1578,-84.6138,1840003813
Gordon,Ohio,39.9303,-84.5091,1840012246
Evendale,Ohio,39.2508,-84.4265,1840003817
Rayland,Ohio,40.1842,-80.6911,1840012122
Streetsboro,Ohio,41.2396,-81.3456,1840000808
Lyons,Ohio,41.7004,-84.0718,1840011513
Roswell,Ohio,40.4759,-81.3480,1840012090
Nettle Lake,Ohio,41.6785,-84.7271,1840034180
Haviland,Ohio,41.0178,-84.5853,1840011723
Hilliard,Ohio,40.0353,-83.1578,1840007265
North College Hill,Ohio,39.2173,-84.5518,1840001609
Mifflin,Ohio,40.7735,-82.3639,1840011806
Moscow,Ohio,38.8601,-84.2281,1840012707
Elmwood Place,Ohio,39.1855,-84.4889,1840003816
Corning,Ohio,39.6016,-82.0876,1840012479
Bloomingdale,Ohio,40.3421,-80.8180,1840012118
Crestline,Ohio,40.7836,-82.7458,1840007171
Vienna Center,Ohio,41.2345,-80.6541,1840073787
Youngstown,Ohio,41.0993,-80.6463,1840003563
Willowick,Ohio,41.6343,-81.4680,1840000549
Russia,Ohio,40.2341,-84.4073,1840012196
Prospect,Ohio,40.4540,-83.1848,1840012028
Mount Eaton,Ohio,40.6952,-81.7024,1840011897
Amherst,Ohio,41.4022,-82.2303,1840000640
West Salem,Ohio,40.9697,-82.1078,1840011900
Reno,Ohio,39.3769,-81.3932,1840026639
Champion Heights,Ohio,41.3031,-80.8514,1840073783
Wellsville,Ohio,40.6042,-80.6550,1840002784
Warsaw,Ohio,40.3360,-82.0019,1840012200
Terrace Park,Ohio,39.1584,-84.3111,1840001616
Middletown,Ohio,39.5032,-84.3660,1840003804
Malta,Ohio,39.6515,-81.8639,1840012568
Canton,Ohio,40.8076,-81.3678,1840000963
Huber Ridge,Ohio,40.0909,-82.9174,1840005544
Jefferson,Ohio,41.7383,-80.7690,1840011415
Greenhills,Ohio,39.2669,-84.5191,1840003821
Spring Valley,Ohio,39.6103,-84.0069,1840012528
Fort Shawnee,Ohio,40.6814,-84.1487,1840011955
Howland Center,Ohio,41.2483,-80.7444,1840034386
Marysville,Ohio,40.2276,-83.3594,1840008355
Hooven,Ohio,39.1863,-84.7632,1840024516
Coolville,Ohio,39.2201,-81.7977,1840012625
Washington Court House,Ohio,39.5383,-83.4279,1840003801
Corwin,Ohio,39.5249,-84.0676,1840012612
McConnelsville,Ohio,39.6568,-81.8467,1840012569
Bentleyville,Ohio,41.4122,-81.4121,1840003398
Madison,Ohio,41.7722,-81.0530,1840000538
Phillipsburg,Ohio,39.9040,-84.4009,1840012492
Convoy,Ohio,40.9179,-84.7053,1840011901
Delphos,Ohio,40.8481,-84.3368,1840007172
Troy,Ohio,40.0435,-84.2189,1840010508
Helena,Ohio,41.3403,-83.2921,1840011600
Fletcher,Ohio,40.1417,-84.1119,1840012375
New Bremen,Ohio,40.4355,-84.3775,1840012071
New Madison,Ohio,39.9677,-84.7082,1840012251
Williston,Ohio,41.6026,-83.3419,1840026267
Richmond Heights,Ohio,41.5589,-81.5029,1840003409
Haskins,Ohio,41.4648,-83.7043,1840011550
Mount Victory,Ohio,40.5335,-83.5202,1840011961
Lansing,Ohio,40.0758,-80.7920,1840026550
Sherrodsville,Ohio,40.4945,-81.2441,1840011999
Kanauga,Ohio,38.8411,-82.1495,1840026700
Bloomdale,Ohio,41.1716,-83.5534,1840011547
Fairview,Ohio,40.0573,-81.2350,1840012355
Delhi Hills,Ohio,39.0871,-84.6178,1840034107
Gratiot,Ohio,39.9515,-82.2167,1840012325
Owensville,Ohio,39.1242,-84.1366,1840012711
Cheshire,Ohio,38.9502,-82.1130,1840010708
Garrettsville,Ohio,41.2843,-81.0933,1840000807
Amanda,Ohio,39.6502,-82.7421,1840010572
Green,Ohio,40.9483,-81.4757,1840008254
Sheffield Lake,Ohio,41.4884,-82.0978,1840000647
New Pittsburg,Ohio,40.8416,-82.0989,1840026389
Euclid,Ohio,41.5904,-81.5188,1840000600
Willard,Ohio,41.0518,-82.7232,1840000818
Holiday Lakes,Ohio,41.0923,-82.7292,1840042971
Reading,Ohio,39.2241,-84.4332,1840001611
Masury,Ohio,41.2083,-80.5378,1840004901
Mowrystown,Ohio,39.0405,-83.7518,1840012696
Forest Park,Ohio,39.2860,-84.5259,1840003818
Clayton,Ohio,39.8689,-84.3292,1840010584
Marseilles,Ohio,40.7018,-83.3920,1840011887
Commercial Point,Ohio,39.7813,-83.0382,1840012553
Newton Falls,Ohio,41.1888,-80.9712,1840008240
Negley,Ohio,40.7927,-80.5360,1840026399
Marietta,Ohio,39.4241,-81.4465,1840001545
Bellaire,Ohio,40.0177,-80.7469,1840012381
Mentor,Ohio,41.6895,-81.3361,1840000539
LaGrange,Ohio,41.2400,-82.1181,1840034279
Chardon,Ohio,41.5803,-81.2081,1840010219
Killbuck,Ohio,40.4961,-81.9825,1840012079
Howard,Ohio,40.4092,-82.3275,1840026493
Kenwood,Ohio,39.2068,-84.3744,1840034154
Lake Milton,Ohio,41.0960,-80.9812,1840034119
West Rushville,Ohio,39.7639,-82.4485,1840012476
Newburgh Heights,Ohio,41.4509,-81.6627,1840003399
Lowell,Ohio,39.5292,-81.5068,1840012595
New Riegel,Ohio,41.0520,-83.3191,1840011721
Smithville,Ohio,40.8623,-81.8602,1840011899
Beaver,Ohio,39.0319,-82.8252,1840012751
Centerville,Ohio,39.6339,-84.1449,1840007308
Russellville,Ohio,38.8673,-83.7878,1840012721
New Franklin,Ohio,40.9525,-81.5838,1840008255
Oakwood,Ohio,39.7202,-84.1733,1840003785
Fort Jennings,Ohio,40.9069,-84.2996,1840011754
Ashtabula,Ohio,41.8806,-80.7984,1840007046
Sterling,Ohio,40.9663,-81.8440,1840026390
Millersburg,Ohio,40.5534,-81.9171,1840012082
Lewisville,Ohio,39.7670,-81.2181,1840012520
Mogadore,Ohio,41.0523,-81.3993,1840000790
Wellington,Ohio,41.1610,-82.2268,1840011595
Reminderville,Ohio,41.3338,-81.4018,1840000801
Ottoville,Ohio,40.9343,-84.3383,1840011759
Sawyerwood,Ohio,41.0344,-81.4413,1840034132
West Milton,Ohio,39.9586,-84.3262,1840012379
West Millgrove,Ohio,41.2429,-83.4913,1840011565
Harrison,Ohio,39.2571,-84.7882,1840007381
Bratenahl,Ohio,41.5546,-81.6046,1840000589
Washingtonville,Ohio,40.8990,-80.7677,1840011937
Deshler,Ohio,41.2075,-83.9056,1840011606
McDonald,Ohio,41.1634,-80.7230,1840011596
Deersville,Ohio,40.3083,-81.1880,1840012216
Carrollton,Ohio,40.5788,-81.0908,1840010383
Englewood,Ohio,39.8643,-84.3071,1840008435
Grove City,Ohio,39.8659,-83.0692,1840007264
Adamsville,Ohio,40.0689,-81.8826,1840010518
Marblehead,Ohio,41.5222,-82.7281,1840011502
Beverly,Ohio,39.5500,-81.6362,1840012594
Day Heights,Ohio,39.1755,-84.2275,1840034382
Mendon,Ohio,40.6733,-84.5175,1840012004
East Fultonham,Ohio,39.8486,-82.1207,1840026553
Lebanon,Ohio,39.4250,-84.2136,1840001546
McCutchenville,Ohio,40.9944,-83.2547,1840026388
North Lawrence,Ohio,40.8417,-81.6347,1840026391
New Waterford,Ohio,40.8478,-80.6188,1840011935
Tontogany,Ohio,41.4210,-83.7410,1840011562
West Hill,Ohio,41.2298,-80.5273,1840034224
Polk,Ohio,40.9449,-82.2147,1840011804
Seaman,Ohio,38.9370,-83.5753,1840012772
Pioneer,Ohio,41.6773,-84.5524,1840011523
New California,Ohio,40.1503,-83.2372,1840034082
Newport,Ohio,39.3966,-81.2247,1840140501
Sinking Spring,Ohio,39.0747,-83.3871,1840012697
Dry Run,Ohio,39.1047,-84.3307,1840034384
Dresden,Ohio,40.1220,-82.0130,1840012390
Old Fort,Ohio,41.2419,-83.1515,1840026353
Willshire,Ohio,40.7465,-84.7924,1840011905
Lockington,Ohio,40.2075,-84.2358,1840012193
Lake Buckhorn,Ohio,40.4744,-81.9082,1840042992
Lorain,Ohio,41.4409,-82.1840,1840000644
South Zanesville,Ohio,39.9037,-82.0179,1840012397
Rendville,Ohio,39.6199,-82.0900,1840012482
Northgate,Ohio,39.2531,-84.5943,1840034390
Grandview,Ohio,39.1921,-84.7246,1840005877
Cambridge,Ohio,40.0221,-81.5868,1840007259
Maumee,Ohio,41.5696,-83.6636,1840000569
Carey,Ohio,40.9499,-83.3826,1840010347
Zoar,Ohio,40.6134,-81.4233,1840012095
Lakeview,Ohio,40.4875,-83.9266,1840012150
Curtice,Ohio,41.6160,-83.3744,1840026265
Burton,Ohio,41.4708,-81.1456,1840010218
Jerusalem,Ohio,39.8519,-81.0961,1840012519
